RepRapFirmware height map file v2 generated at 2022-06-17 05:14, min error -0.347, max error 4.687, mean 2.260, deviation 1.248
xmin,xmax,ymin,ymax,radius,xspacing,yspacing,xnum,ynum
15.00,2340.00,15.00,1744.00,-1.00,193.00,193.00,13,9
  0.021, -0.259, -0.207, -0.162, -0.313, -0.237, -0.347, -0.210, -0.000,  0.072,  0.014,  0.011,  0.149
  1.460,  1.052,  0.971,  0.984,  0.917,  0.919,  1.030,  1.229,  1.581,  1.634,  1.571,  1.564,  2.262
  2.685,  2.040,  1.657,  1.407,  1.469,  1.696,  2.043,  2.335,  2.635,  2.558,  2.526,  2.554,  3.170
  3.243,  2.377,  1.981,  1.889,  2.138,  2.591,  2.993,  3.300,  3.378,  3.199,  3.136,  3.104,  3.528
  3.783,  2.940,  2.484,  2.258,  2.620,  3.122,  3.568,  3.909,  3.983,  3.673,  3.531,  3.303,  3.727
  4.056,  3.131,  2.548,  2.349,  2.703,  3.241,  3.722,  3.893,  3.869,  3.729,  3.557,  3.376,  3.891
  4.687,  3.559,  2.901,  2.624,  2.812,  3.122,  3.470,  3.680,  3.608,  3.421,  3.279,  3.286,  3.842
  4.300,  3.148,  2.526,  2.257,  2.234,  2.364,  2.565,  2.642,  2.484,  2.317,  2.359,  2.629,  3.335
  3.298,  1.931,  1.279,  1.115,  1.027,  0.949,  0.915,  1.024,  0.910,  0.843,  0.745,  0.939,  1.743
